Societe;Agence;Nom de la station;Proprietaire de la station;lon;lat;joindre des photos;Type de la station;Type de mobilier;Existence de bancs;Existence eclairage;Existence poubelle;Existence acces PMR;Type TNRP;Commune;Delegation;Gouvernorat;Code-Station
TRANSTU;District tunis 1;Mongi slim  2 (a-r);Dépôt el Bokri ;10.0274618;36.9041132;http://mdc.giscloud.com/rest/1/layers/3536205/features/1912/joindre_des_photos/mdc_photo_mdc_e2e83a_1613982670141_1613982690892.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1912/joindre_des_photos/mdc_photo_mdc_9538ae_1613982678450_1613982690892.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1912/joindre_des_photos/mdc_photo_mdc_70a37e_1613982685438_1613982690892.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;Terminus  44 B  a-;Dépôt el Bokri ;10.0232424;36.9035505;http://mdc.giscloud.com/rest/1/layers/3536205/features/1913/joindre_des_photos/mdc_photo_mdc_a344ce_1613982910165_1613982924043.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1913/joindre_des_photos/mdc_photo_mdc_6711d6_1613982918705_1613982924044.jpg?reqlogin;Station bus;Autre;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;El aajama (terminus 46B)   a-  ;Dépôt el Bokri ;9.7597714;36.7663554;http://mdc.giscloud.com/rest/1/layers/3536205/features/2313/joindre_des_photos/mdc_photo_mdc_2ef100_1614416561878_1614416566808.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;El battan ;El battan ;Manouba ;
TRANSTU;District tunis 1;Terminus 44B   r- ;Dépôt el Bokri ;10.0233182;36.9030258;http://mdc.giscloud.com/rest/1/layers/3536205/features/1914/joindre_des_photos/mdc_photo_mdc_24b72a_1613983028311_1613983062912.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1914/joindre_des_photos/mdc_photo_mdc_2631e5_1613983048796_1613983062913.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1914/joindre_des_photos/mdc_photo_mdc_9839eb_1613983058320_1613983062913.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;Rue hassen ennouri   -r- ;Dépôt el Bokri ;10.117384;36.816581;http://mdc.giscloud.com/rest/1/layers/3536205/features/1756/joindre_des_photos/mdc_photo_mdc_5a6ef9_1613650084468_1613650157871.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1756/joindre_des_photos/mdc_photo_mdc_4321d1_1613650100297_1613650157872.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Hay mongi slim (44b)  r- ;Dépôt el Bokri ;10.0245406;36.901949;http://mdc.giscloud.com/rest/1/layers/3536205/features/1915/joindre_des_photos/mdc_photo_mdc_d83103_1613983214806_1613983244371.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1915/joindre_des_photos/mdc_photo_mdc_c95754_1613983224143_1613983244372.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;Rue hassen ennouri  2  -a-;Dépôt el Bokri ;10.11725;36.819914;http://mdc.giscloud.com/rest/1/layers/3536205/features/1757/joindre_des_photos/mdc_photo_mdc_a31062_1613650439053_1613650458328.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1757/joindre_des_photos/mdc_photo_mdc_7a3a9f_1613650453552_1613650458329.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Rue hassen ennouri  -a-;Dépôt el Bokri ;10.117499;36.816679;http://mdc.giscloud.com/rest/1/layers/3536205/features/1755/joindre_des_photos/mdc_photo_mdc_256979_1613650040249_1613650056346.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1755/joindre_des_photos/mdc_photo_mdc_8d33a8_1613650049453_1613650056347.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Lembarka 2  a-;Dépôt el Bokri ;10.0247145;36.8966262;http://mdc.giscloud.com/rest/1/layers/3536205/features/1916/joindre_des_photos/mdc_photo_mdc_cbccdf_1613983795714_1613983811969.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1916/joindre_des_photos/mdc_photo_mdc_0882c2_1613983808366_1613983811970.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;Usine    -a-;Dépôt el Bokri ;10.116864;36.821774;http://mdc.giscloud.com/rest/1/layers/3536205/features/1759/joindre_des_photos/mdc_photo_mdc_581c29_1613650776417_1613650796484.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1759/joindre_des_photos/mdc_photo_mdc_c15b44_1613650789598_1613650796485.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Meftah saad allah   -r- ;Dépôt el Bokri ;10.157425;36.810624;http://mdc.giscloud.com/rest/1/layers/3536205/features/1746/joindre_des_photos/mdc_photo_mdc_441ecd_1613647609874_1613647696681.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1746/joindre_des_photos/mdc_photo_mdc_fa63ca_1613647621413_1613647696681.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1746/joindre_des_photos/mdc_photo_mdc_99b424_1613647635340_1613647696681.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Kiosque olibia   -a-;Dépôt el Bokri ;10.117184;36.865107;http://mdc.giscloud.com/rest/1/layers/3536205/features/1742/joindre_des_photos/mdc_photo_mdc_3bda52_1613642677251_1613642714751.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1742/joindre_des_photos/mdc_photo_mdc_1b101c_1613642707355_1613642714751.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;Kiosque olibia   -r- ;Dépôt el Bokri ;10.117032;36.865845;http://mdc.giscloud.com/rest/1/layers/3536205/features/1743/joindre_des_photos/mdc_photo_mdc_f1409c_1613642823422_1613642939159.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1743/joindre_des_photos/mdc_photo_mdc_fcc941_1613642852025_1613642939159.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1743/joindre_des_photos/mdc_photo_mdc_b3fd24_1613642933847_1613642939159.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;Ettajhiz    -r-;Dépôt  el Bokri ;10.116163;36.860739;http://mdc.giscloud.com/rest/1/layers/3536205/features/1741/joindre_des_photos/mdc_photo_mdc_148b9d_1613642173283_1613642241034.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1741/joindre_des_photos/mdc_photo_mdc_f8b2c7_1613642205087_1613642241034.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1741/joindre_des_photos/mdc_photo_mdc_8adb7e_1613642231323_1613642241034.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;El mnihla el Bir   -r-;Dépôt el Bokri ;10.114912;36.856371;http://mdc.giscloud.com/rest/1/layers/3536205/features/1766/joindre_des_photos/mdc_photo_mdc_f800e6_1613653326667_1613653419007.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1766/joindre_des_photos/mdc_photo_mdc_e5a6b7_1613653338989_1613653419007.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1766/joindre_des_photos/mdc_photo_mdc_34c7b0_1613653354583_1613653419008.jpg?reqlogin;Arrêt bus;Abri;yes;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;El mnihla    -r- ;Dépôt el Bokri ;10.116953;36.855982;http://mdc.giscloud.com/rest/1/layers/3536205/features/1739/joindre_des_photos/mdc_photo_mdc_6609b4_1613641201154_1613641311367.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1739/joindre_des_photos/mdc_photo_mdc_4ebeff_1613641218909_1613641311367.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1739/joindre_des_photos/mdc_photo_mdc_4b7016_1613641241353_1613641311367.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;Usine de coton bleu  -r- ;Dépôt el Bokri ;10.095829;36.847102;http://mdc.giscloud.com/rest/1/layers/3536205/features/1772/joindre_des_photos/mdc_photo_mdc_d55535_1613654803833_1613654832139.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1772/joindre_des_photos/mdc_photo_mdc_a62f5d_1613654816444_1613654832139.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1772/joindre_des_photos/mdc_photo_mdc_56869d_1613654825671_1613654832139.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ettadhamen-Mnihla ;Ettadhamen ;Ariana ;
TRANSTU;District tunis 1;Maamel ettmatem a- ;Dépôt el Bokri ;10.016777;36.8910707;http://mdc.giscloud.com/rest/1/layers/3536205/features/1918/joindre_des_photos/mdc_photo_mdc_a9ceeb_1613984232728_1613984257072.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1918/joindre_des_photos/mdc_photo_mdc_afbd4b_1613984242926_1613984257073.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;El maamel     -r- ;Dépôt el Bokri ;10.116338;36.822403;http://mdc.giscloud.com/rest/1/layers/3536205/features/1760/joindre_des_photos/mdc_photo_mdc_23221b_1613650895493_1613650943044.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1760/joindre_des_photos/mdc_photo_mdc_132676_1613650910109_1613650943044.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1760/joindre_des_photos/mdc_photo_mdc_918cac_1613650936772_1613650943044.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Sonède    -a-;Dépôt el Bokri ;10.119215;36.829742;http://mdc.giscloud.com/rest/1/layers/3536205/features/1763/joindre_des_photos/mdc_photo_mdc_c4222a_1613651707753_1613651733701.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1763/joindre_des_photos/mdc_photo_mdc_9f0c19_1613651719185_1613651733702.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Maamel ettmatem r- ;Dépôt el Bokri ;10.0168136;36.8910171;http://mdc.giscloud.com/rest/1/layers/3536205/features/1919/joindre_des_photos/mdc_photo_mdc_cecb91_1613984277452_1613984376964.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1919/joindre_des_photos/mdc_photo_mdc_63eb1a_IMG_20210222_095712_1613984376964.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;Guoezin 1   a-;Dépôt el Bokri ;10.0060463;36.8807371;http://mdc.giscloud.com/rest/1/layers/3536205/features/1920/joindre_des_photos/mdc_photo_mdc_22f25a_1613984579622_1613984617869.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1920/joindre_des_photos/mdc_photo_mdc_0a13f2_1613984614300_1613984617869.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;Lembarka 2  r- ;Dépôt el Bokri ;10.0256222;36.8970294;http://mdc.giscloud.com/rest/1/layers/3536205/features/1917/joindre_des_photos/mdc_photo_mdc_fce0f7_1613983834425_1613983962205.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1917/joindre_des_photos/mdc_photo_mdc_d8887b_1613983891879_1613983962205.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1917/joindre_des_photos/mdc_photo_mdc_897dbf_1613983904478_1613983962205.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;El baladia    -r- ;Dépôt el Bokri ;10.116546;36.845616;http://mdc.giscloud.com/rest/1/layers/3536205/features/1735/joindre_des_photos/mdc_photo_mdc_555b5f_1613640326012_1613640356634.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1735/joindre_des_photos/mdc_photo_mdc_70ae4e_1613640336147_1613640356634.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1735/joindre_des_photos/mdc_photo_mdc_f97bb3_1613640348187_1613640356635.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ettadhamen-Mnihla ;Ettadhamen ;Tunis ;
TRANSTU;District tunis 1;Croisement ettadhamen   -a-;Dépôt el Bokri ;10.115535;36.826233;http://mdc.giscloud.com/rest/1/layers/3536205/features/1761/joindre_des_photos/mdc_photo_mdc_f724bf_1613651131724_1613651156847.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1761/joindre_des_photos/mdc_photo_mdc_a9cb1c_1613651146092_1613651156847.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Meftah saad allah   -a-;Dépôt el Bokri ;10.157731;36.810449;http://mdc.giscloud.com/rest/1/layers/3536205/features/1745/joindre_des_photos/mdc_photo_mdc_ccfe6f_1613647492583_1613647568071.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1745/joindre_des_photos/mdc_photo_mdc_9d2858_1613647504593_1613647568071.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;El mahkama el askaria    -a-;Dépôt el bokri;10.155934;36.813637;http://mdc.giscloud.com/rest/1/layers/3536205/features/1747/joindre_des_photos/mdc_photo_mdc_295b1b_1613647971226_1613648035505.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1747/joindre_des_photos/mdc_photo_mdc_08baf5_1613648029476_1613648035506.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;yes;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;El mahkma el askaria    -r-;Dépôt el Bokri ;10.155796;36.813365;http://mdc.giscloud.com/rest/1/layers/3536205/features/1748/joindre_des_photos/mdc_photo_mdc_ff044b_1613648128855_1613648157550.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1748/joindre_des_photos/mdc_photo_mdc_e70456_IMG_20210218_123349_1613648157550.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Banque du sang    -r-;Dépôt el Bokri ;10.150379;36.81457;http://mdc.giscloud.com/rest/1/layers/3536205/features/1750/joindre_des_photos/mdc_photo_mdc_4f6e87_1613648535199_1613648548510.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1750/joindre_des_photos/mdc_photo_mdc_77f698_IMG_20210218_124027_1613648548510.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;El guoezin1 r- ;Dépôt el Bokri ;10.0063235;36.8809492;http://mdc.giscloud.com/rest/1/layers/3536205/features/1921/joindre_des_photos/mdc_photo_mdc_3621c9_1613984759900_1613984777843.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1921/joindre_des_photos/mdc_photo_mdc_19d285_1613984769152_1613984777843.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;Café sirine    -r- ;Dépôt el Bokri ;10.100794;36.849058;http://mdc.giscloud.com/rest/1/layers/3536205/features/1770/joindre_des_photos/mdc_photo_mdc_72d5e3_1613654289736_1613654391038.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1770/joindre_des_photos/mdc_photo_mdc_f62ca8_1613654317318_1613654391038.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1770/joindre_des_photos/mdc_photo_mdc_e66067_1613654328825_1613654391038.jpg?reqlogin;Arrêt bus;Abri;yes;no;no;no;;Ettadhamen-Mnihla ;Ettadhamen ;Ariana ;
TRANSTU;District tunis 1;Café sirine  -a-;Dépôt el Bokri ;10.100664;36.849123;http://mdc.giscloud.com/rest/1/layers/3536205/features/1769/joindre_des_photos/mdc_photo_mdc_042d25_1613654248961_1613654271993.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1769/joindre_des_photos/mdc_photo_mdc_4876ae_1613654260217_1613654271993.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ettadhamen-Mnihla ;Ettadhamen ;Ariana ;
TRANSTU;District tunis 1;El mnihla   -a-;Dépôt el Bokri ;10.116997;36.856156;http://mdc.giscloud.com/rest/1/layers/3536205/features/1738/joindre_des_photos/mdc_photo_mdc_968b5b_1613641166409_1613641181510.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1738/joindre_des_photos/mdc_photo_mdc_0ab8e3_1613641178413_1613641181510.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;Sonède   -r- ;Dépôt el Bokri ;10.118961;36.830062;http://mdc.giscloud.com/rest/1/layers/3536205/features/1764/joindre_des_photos/mdc_photo_mdc_dad845_1613651781097_1613651895754.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1764/joindre_des_photos/mdc_photo_mdc_f7e25e_1613651811334_1613651895755.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1764/joindre_des_photos/mdc_photo_mdc_46f65b_1613651835968_1613651895755.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Usine de coton bleu  -a-;Dépôt el Bokri ;10.096269;36.847344;http://mdc.giscloud.com/rest/1/layers/3536205/features/1771/joindre_des_photos/mdc_photo_mdc_c86f3b_1613654681533_1613654706562.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1771/joindre_des_photos/mdc_photo_mdc_2087f6_1613654693673_1613654706562.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ettadhamen-Mnihla ;Ettadhamen ;Ariana ;
TRANSTU;District tunis 1;Croisement ettadhamen  -r- ;Dépôt el Bokri ;10.115653;36.826043;http://mdc.giscloud.com/rest/1/layers/3536205/features/1762/joindre_des_photos/mdc_photo_mdc_b1ceb2_1613651222202_1613651265916.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1762/joindre_des_photos/mdc_photo_mdc_ac75e5_1613651239324_1613651265916.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1762/joindre_des_photos/mdc_photo_mdc_583a9c_1613651259624_1613651265916.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;El guoezin  2 a-;Dépôt el Bokri ;10.0056553;36.8773602;http://mdc.giscloud.com/rest/1/layers/3536205/features/1922/joindre_des_photos/mdc_photo_mdc_466b68_1613985048222_1613985062069.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1922/joindre_des_photos/mdc_photo_mdc_e2b0d0_1613985057927_1613985062069.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Sidi thabet ;Sidi thabet ;Ariana ;
TRANSTU;District tunis 1;Bjewa 27   (1)  r- ;Dépôt el Bokri ;10.0094065;36.8474286;http://mdc.giscloud.com/rest/1/layers/3536205/features/1937/joindre_des_photos/mdc_photo_mdc_66590e_1613987422528_1613987435433.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1937/joindre_des_photos/mdc_photo_mdc_0e5d5c_1613987431211_1613987435433.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Oued ellil ;Oued ellil ;Manouba ;
TRANSTU;District tunis 1;El mnihla el Bir   -a-;Dépôt el Bokri ;10.115236;36.85659;http://mdc.giscloud.com/rest/1/layers/3536205/features/1765/joindre_des_photos/mdc_photo_mdc_2dd8f0_1613653247243_1613653288455.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1765/joindre_des_photos/mdc_photo_mdc_510e74_1613653264228_1613653288455.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1765/joindre_des_photos/mdc_photo_mdc_6a31a6_1613653280211_1613653288455.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;Banque du sang  -a-;Dépôt el Bokri ;10.150356;36.814577;http://mdc.giscloud.com/rest/1/layers/3536205/features/1749/joindre_des_photos/mdc_photo_mdc_e13d5e_1613648427523_1613648448557.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1749/joindre_des_photos/mdc_photo_mdc_9674e3_1613648441731_1613648448557.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Bardo ;Bardo ;Tunis ;
TRANSTU;District tunis 1;Ettajhiz    -a-;Dépôt el Bokri ;10.11624;36.860734;http://mdc.giscloud.com/rest/1/layers/3536205/features/1740/joindre_des_photos/mdc_photo_mdc_448860_1613641816757_1613641833100.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1740/joindre_des_photos/mdc_photo_mdc_2cff35_1613641827231_1613641833101.jpg?reqlogin;Arrêt bus;Autre;no;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;El maasra   -r- ;Dépôt el Bokri ;10.1156264;36.8704239;http://mdc.giscloud.com/rest/1/layers/3536205/features/1775/joindre_des_photos/mdc_photo_mdc_1643fd_1613718638179_1613718744651.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1775/joindre_des_photos/mdc_photo_mdc_cc7dfa_1613718653950_1613718744652.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1775/joindre_des_photos/mdc_photo_mdc_f4285f_1613718670851_1613718744652.jpg?reqlogin;Arrêt bus;Poteau;no;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;Borj el jebs a-;Dépôt el Bokri ;10.1156064;36.8725784;http://mdc.giscloud.com/rest/1/layers/3536205/features/1776/joindre_des_photos/mdc_photo_mdc_09c43b_1613718965203_1613719009378.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1776/joindre_des_photos/mdc_photo_mdc_5a1a3c_1613719000419_1613719009379.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;Borj el jebs r- ;Dépôt el Bokri ;10.1155511;36.8728282;http://mdc.giscloud.com/rest/1/layers/3536205/features/1777/joindre_des_photos/mdc_photo_mdc_1e79ba_1613719050265_1613719149849.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1777/joindre_des_photos/mdc_photo_mdc_3f925d_1613719079987_1613719149849.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
TRANSTU;District tunis 1;Sanhèji a-;Dépôt el Bokri ;10.1150004;36.879402;http://mdc.giscloud.com/rest/1/layers/3536205/features/1778/joindre_des_photos/mdc_photo_mdc_72407c_1613719503123_1613719532150.jpg?reqlogin. http://mdc.giscloud.com/rest/1/layers/3536205/features/1778/joindre_des_photos/mdc_photo_mdc_cdbc13_1613719515292_1613719532150.jpg?reqlogin;Arrêt bus;Abri / Toteur;yes;no;no;no;;Ettadhamen-Mnihla ;Mnihla ;Ariana ;
