ع/ر المندوبية;المندوبية الجهوية للتربية;المعتمدية;إسم المؤسّسة;نوع المؤسسة;خط العرض;خط الطول
3;أريانة;المنيهلة;م.إ. العهد الجديد;ابتدائي;"36.8430181	";10.1063595
4;منوبة;منوبة;م.إ.  العفة الدندان;ابتدائي;36.80528;10.11064
4;منوبة;منوبة;م.إ. خزندار الدندان;ابتدائي;36.80339;10.11799
4;منوبة;منوبة;م.إ.  الطفولة الدندان;ابتدائي;36.80597;10.11006
4;منوبة;منوبة;م.إ.  وادي قريانة الدندان;ابتدائي;36.7989882;10.1062735
4;منوبة;منوبة;م.إ.  الأخوة منوبة;ابتدائي;36.80533;10.08621
4;منوبة;منوبة;م.إ.  نهج البلدية منوبة;ابتدائي;36.80996;10.09210
4;منوبة;منوبة;م.إ. حي البرتقال;ابتدائي;36.81769;10.08276
4;منوبة;منوبة;م.إ.  حشاد منوبة;ابتدائي;36.79988;10.07941
4;منوبة;منوبة;م.إ.  أبو القاسم الشابي;ابتدائي;36.80527;10.10166
4;منوبة;منوبة;م.إ.  حي حسان الدندان;ابتدائي;36.80773;10.11469
4;منوبة;منوبة;م.إ.  الإمام سحنون;ابتدائي;36.80823;10.10084
4;منوبة;منوبة;م.إ.  3 أوت الدندان;ابتدائي;36.7980948;10.1136027
4;منوبة;منوبة;م.إ. الأمل منوبة الوسطى;ابتدائي;36.81210;10.10887
4;منوبة;واد الليل;م.إ.  الشهيد طارق بوستة (الازدهار سابقا);ابتدائي;36.83673;10.01382
4;منوبة;واد الليل;م.إ.  شباو ;ابتدائي;36.84484;10.03239
4;منوبة;واد الليل;م.إ.  الحنايا ;ابتدائي;36.8147913;10.0350706
4;منوبة;واد الليل;م.إ. الهدى ;ابتدائي;36.8344514;10.0415195
4;منوبة;واد الليل;م.إ.  الفتح ;ابتدائي;36.83879;10.04052
4;منوبة;واد الليل;م.إ.  القباعة 1;ابتدائي;36.8245887;10.0635758
4;منوبة;واد الليل;م.إ. الرشاد ;ابتدائي;36.83525;10.03853
4;منوبة;واد الليل;م.إ.  النجاة ;ابتدائي;36.84197;10.03978
4;منوبة;واد الليل;م.إ.   المختار بالاغة (حي الورد 1 سابقا );ابتدائي;36.84303;10.02751
4;منوبة;واد الليل;م.إ.  حي الورد 2 ;ابتدائي;36.84644;10.02638
4;منوبة;واد الليل;م.إ.  القباعة 2 ;ابتدائي;36.82539;10.06252
4;منوبة;واد الليل;م.إ.  السعيدة1 ;ابتدائي;36.82772;9.97120
4;منوبة;واد الليل;م.إ.  الرياض زوناف;ابتدائي;36.83570;9.98612
4;منوبة;واد الليل;م.إ.  حي النسيم ;ابتدائي;36.81876;9.98494
4;منوبة;واد الليل;م.إ.  السعيدة2 ;ابتدائي;36.82854;9.96910
4;منوبة;دوار هيشر;م.إ.  الغزالي ;ابتدائي;36.82454;10.09454
4;منوبة;دوار هيشر;م.إ.  المعرفة1  ;ابتدائي;36.82652;10.08430
4;منوبة;دوار هيشر;م.إ.  شاكر 1 ;ابتدائي;36.82561;10.09224
4;منوبة;دوار هيشر;م.إ.  رياض 1 ابن الوليد;ابتدائي;36.82220;10.08252
4;منوبة;دوار هيشر;م.إ.  التقدم 1;ابتدائي;36.82325;10.08718
4;منوبة;دوار هيشر;م.إ.  الرياض2 ;ابتدائي;36.82208;10.08282
4;منوبة;دوار هيشر;م.إ.  شاكر 2 ;ابتدائي;36.82643;10.09237
4;منوبة;دوار هيشر;م.إ.  المعرفة 2 ;ابتدائي;36.826421;10.0843219
4;منوبة;دوار هيشر;م.إ.  التقدم2 ;ابتدائي;36.82416;10.07653
4;منوبة;دوار هيشر;م.إ.  حي الشباب ;ابتدائي;36.83340;10.08763
4;منوبة;طبربة;م.إ.  الحي الجديد 1 ;ابتدائي;36.8311743;9.8403625
4;منوبة;طبربة;م.إ.  نهج الحبيب ثامر;ابتدائي;36.82681;9.84194
4;منوبة;طبربة;م.إ.  الشويقي ;ابتدائي;36.87843;9.80057
4;منوبة;طبربة;م.إ.  الدخيلة ;ابتدائي;36.86175;9.70900
4;منوبة;طبربة;م.إ.  الهوارية;ابتدائي;36.8247036;9.7138425
4;منوبة;طبربة;م.إ.  عين الكرمة ;ابتدائي;36.8260312;9.6757738
4;منوبة;طبربة;م.إ.  قمريان ;ابتدائي;36.86287;9.85303
4;منوبة;طبربة;م.إ.  الملاّحة;ابتدائي;36.8243684;9.5908375
4;منوبة;طبربة;م.إ.  2 مارس 1934طبربة;ابتدائي;36.83665;9.83582
4;منوبة;طبربة;م.إ.  الشابي ;ابتدائي;36.82860;9.84019
4;منوبة;طبربة;م.إ.  ابن خلدون ;ابتدائي;36.8270247;9.841135
4;منوبة;طبربة;م.إ.  حي الرمال ;ابتدائي;36.82028;9.83936
4;منوبة;طبربة;م.إ. النجاح ;ابتدائي;36.8438951;9.8284697
4;منوبة;طبربة;م.إ.  خيرالدين التونسي ;ابتدائي;36.83090;9.84010
4;منوبة;طبربة;م.إ.  بئر الزيتون ;ابتدائي;36.8395002;9.8411648
4;منوبة;البطان;م.إ.  العروسية ;ابتدائي;36.79986;9.77063
4;منوبة;البطان;م.إ.  2 مارس البطان;ابتدائي;36.80524;9.84736
4;منوبة;البطان;م.إ.  الهدى ;ابتدائي;36.8007297;9.8459001
4;منوبة;البطان;م.إ.  برج التومي ;ابتدائي;36.75420;9.71589
4;منوبة;البطان;م.إ.  طنقار ;ابتدائي;36.77644;9.74381
4;منوبة;البطان;م.إ.  الزويتينة  ;ابتدائي;36.81766;9.81079
4;منوبة;البطان;م.إ.  المحفورة ;ابتدائي;36.740802;9.744937
4;منوبة;البطان;م.إ.  المهرين ;ابتدائي;36.76241;9.85614
4;منوبة;الجديدة;م.إ.  الحبيبية;ابتدائي;36.81369;9.94289
4;منوبة;الجديدة;م.إ.  شواط ;ابتدائي;36.8917283;9.9409253
4;منوبة;الجديدة;م.إ.  الجديدة القديمة;ابتدائي;36.8390713;9.9343361
4;منوبة;الجديدة;م.إ.  الجديدة الحديثة;ابتدائي;36.84904;9.93578
4;منوبة;الجديدة;م.إ.  الذنيبة ;ابتدائي;36.84089;9.88935
4;منوبة;الجديدة;م.إ.  الزاهرة ;ابتدائي;36.81308;9.90913
4;منوبة;الجديدة;م.إ.  المنصورة 1 ;ابتدائي;36.79866;9.90934
4;منوبة;الجديدة;م.إ. المنصورة 2;ابتدائي;36.79550;9.87235
4;منوبة;الجديدة;م.إ.  حي الاذاعة ;ابتدائي;36.84730;9.93353
4;منوبة;الجديدة;م.إ.  حي النجاة (الشهيد نضال الطرابلسي);ابتدائي;36.8339328;9.9390071
4;منوبة;الجديدة;م.إ.  المعافرين ;ابتدائي;36.9267844;9.8875067
4;منوبة;الجديدة;م.إ.  الفوز ;ابتدائي;36.83363;9.93873
4;منوبة;الجديدة;م.إ.  فرحات حشاد;ابتدائي;36.809368;9.884137
4;منوبة;المرناقية;م.إ.  الحميم;ابتدائي;36.7032886;9.9948957
4;منوبة;المرناقية;م.إ.  سيدي علي الحطاب;ابتدائي;36.7610321;9.962657
4;منوبة;المرناقية;م.إ.  فجة خماخم;ابتدائي;36.68231;9.95310
4;منوبة;المرناقية;م.إ.  الغضاونية;ابتدائي;36.6956689;10.0544428
4;منوبة;المرناقية;م.إ.  المنصف الزاهي;ابتدائي;36.75871;10.01575
4;منوبة;المرناقية;م.إ.  طبلتــش;ابتدائي;36.7787374;9.9225834
4;منوبة;المرناقية;م.إ.  2 مارس المرناقية;ابتدائي;36.75478;10.00412
4;منوبة;المرناقية;م.إ.  بورقبة ;ابتدائي;36.73758;10.03731
4;منوبة;المرناقية;م.إ.  حي السعادة ;ابتدائي;36.76153;10.01757
4;منوبة;المرناقية;م.إ.  قصر الحديد;ابتدائي;36.7517658;9.9277805
4;منوبة;المرناقية;م.إ. النصــر ;ابتدائي;36.76603;10.01608
4;منوبة;المرناقية;م.إ.  حي البساتين;ابتدائي;36.78521;9.94855
4;منوبة;#N/A;م.إ.  المرناقية2 ;ابتدائي;36.45445;10.00419
4;منوبة;برج العامري;م.إ.  الجمهورية;ابتدائي;36.7120541;9.8833165
4;منوبة;برج العامري;م.إ.  برج النور ;ابتدائي;36.68845;9.80792
4;منوبة;برج العامري;م.إ. منزل الحبيب;ابتدائي;36.66098;9.89800
4;منوبة;برج العامري;م.إ.  بئر الطويل ;ابتدائي;36.67851;9.83521
4;منوبة;برج العامري;م.إ.  النفيض ;ابتدائي;36.62713;9.95346
4;منوبة;برج العامري;م.إ. المساعدين ;ابتدائي;36.700803;9.843535
4;منوبة;برج العامري;م.إ.  الدريجة ;ابتدائي;36.62403;9.84502
4;منوبة;برج العامري;م.إ.  الإنطلاقة;ابتدائي;36.71646;9.88323
4;منوبة;برج العامري;م.إ. الحفصية ;ابتدائي;36.73414;9.91790
5;بن عروس;المدينة الجديدة;م.إ.  الياسمينات 1;ابتدائي;36.73967;10.23118
5;بن عروس;المدينة الجديدة;م.إ.  2 مارس 34/المدينة الجديدة1;ابتدائي;36.74659;10.25607
5;بن عروس;المدينة الجديدة;م.إ.  المدينة الجديدة 2;ابتدائي;36.75206;10.24830
5;بن عروس;المدينة الجديدة;م.إ. حي مصباح 2 صفاء;ابتدائي;36.74592;10.23803
5;بن عروس;المدينة الجديدة;م.إ.  حي مصباح الجديد;ابتدائي;36.74518;10.24086
5;بن عروس;المدينة الجديدة;م.إ.  الياسمينات 2;ابتدائي;36.74174;10.23067
5;بن عروس;المدينة الجديدة;م.إ.  برج غربال ;ابتدائي;36.73191;10.24430
5;بن عروس;المدينة الجديدة;م.إ.  حي مصباح 1;ابتدائي;36.74564;10.24133
5;بن عروس;المدينة الجديدة;م.إ.  حي الرمانة;ابتدائي;36.73979;10.24664
5;بن عروس;المدينة الجديدة;م.إ.  الياسمينات 3 ;ابتدائي;36.74077;10.23449
5;بن عروس;المدينة الجديدة;م.إ.  الامام سحنون;ابتدائي;36.74159;10.23937
5;بن عروس;المدينة الجديدة;م.إ. المدينة الجديدة 3;ابتدائي;36.74224;10.25278
5;بن عروس;المروج;م.إ.  ابن منظور المروج;ابتدائي;36.73619;10.20713
5;بن عروس;المروج;م.إ.  2 مارس 34  المروج;ابتدائي;36.73246;10.20003
5;بن عروس;المروج;م.إ. شارع فرحات حشاد المروج;ابتدائي;36.73198;10.20749
5;بن عروس;المروج;م.إ.  المروج 3 حي الرياض;ابتدائي;36.71943;10.22138
5;بن عروس;المروج;م.إ.  الأمل البساتين المروج;ابتدائي;36.44960;10.12415
5;بن عروس;المروج;م.إ.  المروج الخامس ابن سينا;ابتدائي;36.71456;10.22078
5;بن عروس;المروج;م.إ.  حي عمر اللواتي;ابتدائي;36.72357;10.23593
5;بن عروس;المروج;م.إ.  خير الدين باشا المروج 3;ابتدائي;36.72529;10.21616
5;بن عروس;المروج;م.إ.  حي بشرى المروج 4;ابتدائي;36.71301;10.21784
5;بن عروس;المروج;م.إ.  الفوز 1 المروج 5;ابتدائي;36.71427;10.21124
5;بن عروس;المروج;م.إ.  حي فيالة;ابتدائي;36.70734;10.23892
5;بن عروس;المروج;م.إ.  حي النصر المروج/الحدائق;ابتدائي;36.72099;10.20950
5;بن عروس;المروج;م.إ.  الطاهر الحداد;ابتدائي;36.71771;10.21384
5;بن عروس;المروج;م.إ.  حي الفل بيرم التونسي;ابتدائي;36.70632;10.20175
5;بن عروس;المروج;م.إ.  ابن رشيق نهج الجزائر;ابتدائي;36.72441;10.21670
5;بن عروس;المروج;م.إ.  الفوز 2 المروج 4;ابتدائي;36.71759;10.20130
5;بن عروس;المروج;م.إ.  الفوز 3;ابتدائي;36.70904;10.20889
5;بن عروس;المروج;م.إ.  المروج 6;ابتدائي;36.70660;10.21011
5;بن عروس;بن عروس;م.إ.   نهج بنزرت ;ابتدائي;36.45360;10.13366
5;بن عروس;بن عروس;م.إ.   نهج شارل نيكول;ابتدائي;36.75248;10.22252
5;بن عروس;بن عروس;م.إ.  نهج التآلف ;ابتدائي;36.75119;10.22336
5;بن عروس;بن عروس;م.إ.   نهج القيروان ;ابتدائي;36.75711;10.22246
5;بن عروس;بن عروس;م.إ.  نهج غرة ماي ;ابتدائي;36.74736;10.21955
5;بن عروس;بن عروس;م.إ.  بئر القصعة حشاد;ابتدائي;36.73942;10.21914
5;بن عروس;بن عروس;م.إ. معهد النور بئر القصعة;ابتدائي;36.73968;10.22002
5;بن عروس;بن عروس;م.إ.  نهج خير الدين ;ابتدائي;36.7500753;10.2145833
5;بن عروس;بن عروس;م.إ.  حي الملعب ;ابتدائي;36.75609;10.22707
5;بن عروس;حمام الأنف;م.إ.  حي محمد علي ;ابتدائي;36.72256;10.34377
5;بن عروس;حمام الأنف;م.إ.  نهج بوشوشة ;ابتدائي;36.72933;10.33715
5;بن عروس;حمام الأنف;م.إ.  ابن رشيق ;ابتدائي;36.71832;10.35345
5;بن عروس;حمام الأنف;م.إ.  حي بوصفارة ;ابتدائي;36.72351;10.35040
5;بن عروس;حمام الأنف;م.إ.  نهج ليبيا ;ابتدائي;36.73531;10.32799
5;بن عروس;حمام الأنف;م.إ.  حي النصر بوقرنين;ابتدائي;36.73738;10.32420
5;بن عروس;حمام الأنف;م.إ.  الطاهر صفر ;ابتدائي;36.72331;10.35541
5;بن عروس;الزهراء;م.إ.  شارع الجمهورية ;ابتدائي;36.74683;10.30931
5;بن عروس;الزهراء;م.إ. شارع فرحات حشاد ;ابتدائي;36.74702;10.30518
5;بن عروس;الزهراء;م.إ.  شارع خزندار;ابتدائي;36.73974;10.31160
5;بن عروس;الزهراء;م.إ.  حي الحبيب ;ابتدائي;36.73761;10.31670
5;بن عروس;الزهراء;م.إ. برج الوزير;ابتدائي;36.74021;10.28462
5;بن عروس;حمام الشط;م.إ.  برج السدرية 1;ابتدائي;36.69666;10.38772
5;بن عروس;حمام الشط;م.إ.  برج السدرية 2;ابتدائي;36.70486;10.37895
5;بن عروس;حمام الشط;م.إ.  2 مارس 34 برج السدرية 3;ابتدائي;36.70733;10.37916
5;بن عروس;حمام الشط;م.إ.  نهج العراق ;ابتدائي;36.72024;10.36366
5;بن عروس;حمام الشط;م.إ.  الأمل بئر الباي;ابتدائي;36.71161;10.36915
5;بن عروس;حمام الشط;م.إ. حي الكعبي;ابتدائي;36.69868;10.40098
5;بن عروس;حمام الشط;م.إ.  حي النزهة السلطان;ابتدائي;36.70538;10.40444
5;بن عروس;رادس;م.إ.  شارع الجمهورية;ابتدائي;36.76358;10.27570
5;بن عروس;رادس;م.إ.  الحي الجديد;ابتدائي;36.75868;10.27675
5;بن عروس;رادس;م.إ.  نهج المدرسة;ابتدائي;36.76462;10.27038
5;بن عروس;رادس;م.إ. نهج المغرب;ابتدائي;36.76507;10.26512
5;بن عروس;رادس;م.إ.  نهج النسيم;ابتدائي;36.76892;10.28010
5;بن عروس;رادس;م.إ.  ساحة الشابي;ابتدائي;36.77361;10.27570
5;بن عروس;رادس;م.إ.  الملاحة;ابتدائي;36.7815223;10.2809433
5;بن عروس;رادس;م.إ.  حي النادي;ابتدائي;36.757802;10.244577
5;بن عروس;رادس;م.إ.  حي محمد علي;ابتدائي;36.77407;10.27776
5;بن عروس;رادس;م.إ. رادس مليان;ابتدائي;36.76177;10.28356
5;بن عروس;رادس;م.إ.  القرية المتوسطية;ابتدائي;36.75494;10.27526
5;بن عروس;رادس;م.إ.  حي المنجي سليم السكك الحديدية;ابتدائي;36.77398;10.27256
5;بن عروس;رادس;م.إ.  الطيب المهيري;ابتدائي;36.77457;10.28236
5;بن عروس;بومهل البساتين;م.إ.  سيدي بومهل 1;ابتدائي;36.69693;10.30098
5;بن عروس;بومهل البساتين;م.إ.  حي الهواء الطلق;ابتدائي;36.72823;10.31028
